word1,word2,mi
sanctus,solus,0.13483527134797058
gens,totus,0.13472091732865987
relinquo,rex,0.13465296837531504
opus,regnum,0.13455306480408336
genus,peto,0.13455293707635985
caelum,gens,0.13444056482195155
inuenio,rex,0.13441878059870138
arma,duo,0.13439825999224997
hostis,loquor,0.13438501814628978
manus,romanus,0.1341517980726037
dominus,primus,0.13405474161692865
domus,scribo,0.13399457181086838
genus,os,0.13387431296613617
natura,uolo,0.13381529860903107
corpus,populus,0.13380511627661473
nascor,regnum,0.13379607530819548
animus,gens,0.1337686367391946
pars,regnum,0.13375545113907528
credo,filius,0.1337085074423463
bellum,corpus,0.13364014251412915
corpus,duo,0.13360197247348005
accipio,romanus,0.13355931454308578
hostis,uirtus,0.13338624024152868
mens,modus,0.1333598116937429
corpus,debeo,0.13335636644160154
audio,hostis,0.13324755239419162
dominus,manus,0.133220142042358
audio,filius,0.13288705243519683
arma,romanus,0.13287739520625053
hostis,mens,0.1328219596841338
iubeo,sanctus,0.13277303265924978
mors,scribo,0.13269760506111972
corpus,gens,0.132660949893892
natura,relinquo,0.13265568503140557
natura,romanus,0.1326403779686176
duo,mors,0.13260249607601526
arma,mater,0.13255370829999524
duo,natura,0.13248972767701517
hostis,uox,0.13245134581045992
corpus,os,0.1324509341396336
caelum,urbs,0.13241721839214016
nascor,scribo,0.13241351065909424
bellum,unus,0.132411041334227
accipio,arma,0.13235982098864696
regnum,uirtus,0.13216028932407742
scribo,terra,0.1321358553902785
dominus,pono,0.13211089287122668
romanus,totus,0.1320654136950301
hostis,unus,0.13204850519903655
romanus,uenio,0.131984604643673
annus,romanus,0.1318528218556052
romanus,teneo,0.13185282185560343
manus,scribo,0.1317008235663808
genus,liber,0.13163078111633197
animus,duo,0.13148860802721263
genus,mater,0.1314421161660837
liber,romanus,0.1313445648246656
credo,sanctus,0.13128001666860012
modus,uita,0.13103654407365273
ago,romanus,0.1309162781453459
arma,scio,0.13089646322696602
arma,modus,0.13082143658136847
os,scio,0.13061437709703672
bellum,opus,0.13053533583465526
dominus,uis,0.13040919309117793
debeo,regnum,0.13033536016058633
audio,regnum,0.13033536016058633
dominus,signum,0.13015682243181814
signum,uirtus,0.13015682243181814
dominus,relinquo,0.1301537283789571
regnum,relinquo,0.12999519084109856
deus,medius,0.12985696739134767
arma,nascor,0.1298441602457343
pater,signum,0.1298171569011961
caelum,medius,0.12970731809732428
caelum,liber,0.12954590427964252
duo,fides,0.129486025306913
arma,corpus,0.1293664601750475
nox,puto,0.12934483208648473
duo,nox,0.12924388673138054
arma,caelum,0.12918746026399308
annus,regnum,0.12905912487649385
fides,scribo,0.12896349619050707
os,signum,0.12888842477269424
dominus,uir,0.1288081747052141
mater,medius,0.12879740677280171
filius,inuenio,0.12878967279934983
filius,uerbum,0.12878637737828136
medius,mens,0.1287277220168921
filius,uolo,0.12860548907136327
filius,homo,0.1283712815204554
medius,uita,0.12832860303063587
homo,nox,0.12828167702999327
arma,malus,0.12824095064153695
arma,medius,0.12824095064153695
natura,scio,0.12818081051324093
caelum,pars,0.12810668515011336
dies,romanus,0.12795033444802506
pater,romanus,0.12795033444802506
ratio,uita,0.1279175140042499
annus,scribo,0.12763917469893205
genus,nox,0.12760168304652542
mens,ratio,0.12759166317643977
magnus,sanctus,0.12751426267086075
bonus,hostis,0.12747482722734738
duo,uita,0.1274249096845761
bellum,debeo,0.1273573281481939
os,puto,0.12726820538005512
mors,ratio,0.12726032572356694
regnum,urbs,0.12726032572356694
fides,romanus,0.12724697758978198
debeo,hostis,0.12715019321276522
audio,corpus,0.1271093333911626
rex,romanus,0.12710219977837145
dominus,liber,0.127006146821242
sanctus,uir,0.12693840873336448
sanctus,uenio,0.12682984073842896
regnum,signum,0.12672314204471125
caelum,domus,0.12648089638015492
caelum,mater,0.12648089638015492
caelum,uita,0.1263933044266219
caelum,mors,0.12638332145185416
corpus,signum,0.12634569724828904
filius,locus,0.12631932311561567
hostis,os,0.12631325460139387
romanus,unus,0.12629312087446998
scribo,uita,0.12623847952074652
modus,uirtus,0.12621484195285237
modus,nox,0.12621484195285237
nox,uirtus,0.12621484195285237
deus,romanus,0.12613979126272756
corpus,mitto,0.12613454336722896
arma,bonus,0.12606869337260118
mater,signum,0.12605612762983043
pater,puto,0.12604021429296441
caelum,pater,0.12604021429296441
dominus,regnum,0.1260046853980752
ratio,uirtus,0.1260046853980752
bonus,natura,0.12598017830439723
deus,natura,0.12592529019424425
romanus,tempus,0.12592116282581411
debeo,mater,0.1257560596931988
pater,rex,0.12568853709413386
hostis,liber,0.12565074049625302
dominus,scribo,0.12554323071075668
caelum,sequor,0.12547874278243576
regnum,scio,0.12524766461162962
regnum,uerbum,0.12521795114480483
animus,medius,0.12517688784262937
bellum,medius,0.12507699704887099
gens,inuenio,0.1250524261242143
credo,hostis,0.1250035417821218
corpus,dominus,0.12492444483994358
pater,scribo,0.12481600973426143
pater,sanctus,0.12471416812200253
scribo,summus,0.12462861126380798
domus,filius,0.12451460516662394
duo,rex,0.12435360743535107
gens,genus,0.12424810783780682
dominus,peto,0.12416654794326476
hostis,uerbum,0.12414755135013067
corpus,hostis,0.12397175076589573
gens,homo,0.12392126486104971
dominus,loquor,0.12391554224005574
mors,natura,0.12383369397030464
dominus,sequor,0.12378331118494668
modus,mors,0.12370333301841896
animus,natura,0.12364866631556737
caelum,mitto,0.12358337410115272
caelum,uirtus,0.12339388698203102
homo,sanctus,0.12333027392704832
inuenio,regnum,0.1233219498671776
debeo,romanus,0.12326071001259642
sanctus,uirtus,0.12323102198159397
mater,uirtus,0.12321412256380349
hostis,mater,0.12316181720406671
credo,romanus,0.12291012485810526
animus,bellum,0.12289203367071444
bellum,nascor,0.12289203367071444
relinquo,romanus,0.12277850040874494
opus,romanus,0.12277406985926476
regnum,romanus,0.12271555862847716
liber,natura,0.12271516576319996
medius,romanus,0.12263852576140888
annus,gens,0.12258322275630018
gens,puto,0.12230608947155197
genus,pater,0.12214070286653556
caelum,sanctus,0.12203733962120289
bellum,scio,0.1218850091212893
hostis,scio,0.12182526062274501
natura,uerbum,0.12168042004015245
dominus,genus,0.12167268340042714
accipio,mater,0.12145989956924463
hostis,pater,0.12123897648118298
audio,caelum,0.12110201431549861
caelum,debeo,0.12110201431549861
romanus,sequor,0.121089882302023
filius,primus,0.12099192715179541
accipio,bellum,0.12099039534130984
caelum,locus,0.12091939490322723
caelum,uerbum,0.12089795758507371
arma,pater,0.12089275749646067
bellum,modus,0.12083683160551217
deus,scribo,0.12075678355274366
caelum,peto,0.1207316216104859
caelum,relinquo,0.1207316216104859
quaero,romanus,0.12066799506175485
lex,romanus,0.12063720662119248
mens,scribo,0.12056122973502958
hostis,natura,0.12049398801949796
populus,sanctus,0.12041339463243173
natura,peto,0.12036140580365196
dominus,medius,0.12033490805884828
medius,uerbum,0.12008854039433459
dominus,ratio,0.1200205520543598
arma,genus,0.11999153338074287
ratio,uox,0.11996466879642753
scribo,uirtus,0.119589320037222
caelum,hostis,0.11956586265062086
bellum,bonus,0.11942848053305255
homo,regnum,0.11937202957013238
dies,filius,0.11902378440157957
mens,sanctus,0.11895680288621335
accipio,gens,0.11892791690061788
annus,arma,0.11892767627495893
bellum,puto,0.11886621918343998
caelum,credo,0.11886621918343998
populus,romanus,0.11880196599356907
mitto,romanus,0.11868152707052904
bonus,romanus,0.11863909391958138
dominus,totus,0.11831910138980728
duo,mens,0.11828181361019485
ratio,rex,0.11823077357034784
nomen,sanctus,0.11817401916659787
natura,urbs,0.11788004689007003
dominus,uox,0.1177333084845209
natura,uita,0.11773222136269634
sanctus,uis,0.11761259738395324
dominus,puto,0.11760297162199951
debeo,nox,0.11757018565886135
dominus,duo,0.11750836385860453
iubeo,medius,0.11746157703525562
bonus,regnum,0.11745525601136553
nox,sanctus,0.11731578722790559
audio,romanus,0.11723675373727005
gens,opus,0.11688837547018505
natura,uox,0.11671350320235874
medius,scribo,0.11670152097075981
peto,romanus,0.11660160572626932
arma,natura,0.11653304058096037
sanctus,totus,0.11640786103160305
filius,uerus,0.11635720679870953
caelum,uolo,0.11611341881755699
ius,romanus,0.1160750749285473
filius,scio,0.11606584711947221
caelum,natura,0.11559386819457629
animus,signum,0.11554113000443067
duo,pater,0.11543729471048003
deus,sanctus,0.11529016270518788
natura,scribo,0.11527124766351271
bonus,sanctus,0.11508171028390013
dominus,pars,0.11504442901569334
locus,sanctus,0.11495678674276544
romanus,summus,0.1144929138519073
pater,ratio,0.11423879470575837
inuenio,romanus,0.11369993174023829
lex,scribo,0.11364473915992335
os,sanctus,0.11362278838082052
mitto,scribo,0.1134797943570538
romanus,terra,0.11347004768757518
accipio,natura,0.11326428984254733
domus,natura,0.11326428984254733
animus,caelum,0.1131587630704054
animus,hostis,0.11315342403366468
annus,natura,0.11311939390521975
filius,modus,0.11302769128345069
bellum,homo,0.1129052765626124
gens,modus,0.11257468407124005
filius,sequor,0.11256175699478455
accipio,dominus,0.11244722205497482
manus,sanctus,0.11244013434050526
romanus,uir,0.1122259891722166
animus,rex,0.11217006631265924
duo,uirtus,0.11187830080890215
mater,modus,0.11179570362543156
natura,uir,0.11161396807204227
sanctus,uox,0.11157037227470123
sanctus,summus,0.11142898743321261
peto,scribo,0.11120603799709183
relinquo,scribo,0.11120603799709183
homo,romanus,0.11113859895635692
iubeo,ratio,0.11106581583661157
filius,uita,0.11094057365347698
romanus,uis,0.1108411389171362
bonus,filius,0.11022228891399433
sanctus,tempus,0.11005776891550134
dominus,mens,0.1100241851406949
hostis,modus,0.1099023896836151
homo,hostis,0.10974747127577267
dominus,rex,0.10967759352886741
deus,filius,0.10958739193044753
scribo,signum,0.1095482945474231
filius,uenio,0.10945440324859934
filius,unus,0.10938777001552147
accipio,caelum,0.10932181058246915
dominus,modus,0.10908891282741795
dominus,nox,0.10908891282741795
natura,regnum,0.10904415631292785
ago,filius,0.10871565072563527
debeo,filius,0.10870529490692515
malus,sanctus,0.1084824783708056
primus,sanctus,0.10824732628050082
hostis,malus,0.10794631612289507
corpus,modus,0.10759993331482498
puto,regnum,0.1073572968875629
ius,sanctus,0.10719661827946503
romanus,uerus,0.10702884696553738
bellum,duo,0.10702754546966098
natura,os,0.10685170833620372
romanus,scribo,0.10646317084309143
peto,ratio,0.10636272795767265
romanus,signum,0.10583107843733153
dominus,nascor,0.10581867865414551
filius,pars,0.10568251871679202
genus,regnum,0.10542399772860289
debeo,pater,0.10518304291007485
bellum,natura,0.10502917201383788
genus,romanus,0.10468206299512683
filius,mors,0.10464421222958453
genus,hostis,0.10457285509363246
genus,scribo,0.1045607266513473
nox,romanus,0.10408482265150187
corpus,ratio,0.10382166435326923
gens,uerbum,0.10378820301059388
medius,uirtus,0.10366006161976493
bellum,genus,0.10321193938439599
loquor,romanus,0.1030762241459593
modus,regnum,0.1030688543720526
nox,ratio,0.1030688543720526
hostis,puto,0.10280119228326345
dominus,os,0.10261543512868965
filius,malus,0.10254096854633055
corpus,scribo,0.10245127828792633
scribo,uox,0.10242360797909988
iubeo,natura,0.10224161734263948
duo,hostis,0.10209823337252022
duo,romanus,0.10208898279677658
dominus,urbs,0.10142990805869356
filius,puto,0.10127375976402675
gens,natura,0.10126399931420238
magnus,romanus,0.10116079712055903
gens,sanctus,0.10103877223592495
sanctus,signum,0.10103877223592406
caelum,homo,0.1010318230315228
dominus,mater,0.1010004969038425
fides,filius,0.10098488243348047
romanus,uerbum,0.10095210461768911
annus,dominus,0.10084132529871948
filius,solus,0.100687771428837
mitto,sanctus,0.10066691981671827
animus,dominus,0.1004707460964287
medius,pater,0.10037801547626923
gens,romanus,0.10034280406088936
natura,nox,0.10021302210108818
mitto,natura,0.09996608458266287
accipio,regnum,0.09974985100847089
filius,manus,0.09971533086000406
dominus,hostis,0.0991234629391835
iubeo,romanus,0.09904924944129334
audio,sanctus,0.09899286700330201
nascor,romanus,0.09891501740637665
filius,mitto,0.0988569985912191
annus,filius,0.09870478711844921
caelum,puto,0.09853183895249717
fides,sanctus,0.09840463216094175
filius,tempus,0.0983716402010213
puto,romanus,0.09817302311348364
filius,scribo,0.09813993174053959
arma,homo,0.09777137475568054
domus,sanctus,0.09742237393962494
nox,scribo,0.09741748618018775
romanus,solus,0.09710651739865295
gens,scio,0.09703565970198724
filius,ratio,0.09699987550919875
filius,relinquo,0.09697386778588868
filius,opus,0.09678759632558176
filius,mater,0.09661902542520107
debeo,gens,0.0965364046200623
mater,natura,0.09623220177334879
caelum,modus,0.09599716249002022
mors,romanus,0.0959222912600568
filius,loquor,0.09528931336396163
filius,summus,0.09495236858312062
sanctus,scio,0.09465725774102296
duo,filius,0.09429042801543375
pono,sanctus,0.09412271399570837
caelum,scio,0.09377594839565706
mater,ratio,0.09376841014287862
mater,romanus,0.09373168578388835
filius,urbs,0.0936603459278329
bellum,dominus,0.09363723951308955
gens,scribo,0.09357862425581676
mater,scribo,0.09355765223985912
caelum,duo,0.09345078777725035
gens,ratio,0.09333542178105869
peto,sanctus,0.09332078606608452
relinquo,sanctus,0.09332078606608452
filius,magnus,0.09330980595677385
modus,romanus,0.09325535220796066
filius,populus,0.09316620369636475
caelum,inuenio,0.09241344799151285
loquor,sanctus,0.09221834308277099
filius,totus,0.09221181780858334
sanctus,uolo,0.09207139170713763
animus,scribo,0.09202335352896718
filius,uir,0.09190632774196583
bellum,ratio,0.09186731911054569
filius,iubeo,0.09145793104177358
caelum,ratio,0.09144851244043029
dominus,gens,0.09135663864676147
quaero,sanctus,0.09131088968980361
dominus,filius,0.0909278636257449
corpus,sanctus,0.09089605265567702
nascor,sanctus,0.09088609810231318
regnum,scribo,0.09079499037669336
duo,regnum,0.090508719240872
lex,sanctus,0.09046251181485498
filius,rex,0.09045965149586443
ratio,regnum,0.09023095361885236
accipio,filius,0.08999356402876035
corpus,romanus,0.0899242538157976
filius,lex,0.08966279899284313
arma,sanctus,0.08932258364367751
duo,gens,0.08917042272039843
romanus,uox,0.08913080186262601
os,ratio,0.08865494048727829
rex,sanctus,0.08856379516951307
sanctus,sequor,0.08826276917727416
hostis,sanctus,0.08785793779184203
os,scribo,0.08783034498947018
arma,scribo,0.08739495740385994
genus,sanctus,0.08737097495938606
sanctus,teneo,0.08701676962956029
filius,uox,0.08692122685003678
opus,sanctus,0.08656536275535043
filius,nascor,0.08608166848664656
romanus,scio,0.08593757525434853
animus,sanctus,0.08581484316903065
dominus,natura,0.08497963374720907
romanus,uita,0.0846351693698626
puto,sanctus,0.08421701846783147
debeo,sanctus,0.08388371898399072
sanctus,scribo,0.08318753002025758
inuenio,sanctus,0.08300277868932149
natura,pater,0.0828196402380641
caelum,romanus,0.08267913088945811
filius,teneo,0.08265769257149458
bellum,scribo,0.08223443757334081
annus,sanctus,0.08205616610553967
arma,dominus,0.08200606431282864
mens,romanus,0.08172962809625517
filius,ius,0.08132664991667315
sanctus,urbs,0.08131175026137694
caelum,scribo,0.0812873895896491
filius,genus,0.08121476508893544
filius,uis,0.08100508593018407
animus,filius,0.08100142116708842
filius,uirtus,0.08089929808427332
liber,sanctus,0.08039969860959317
filius,quaero,0.07969720745446729
bellum,sanctus,0.07965535424582537
romanus,uirtus,0.07826781893632262
os,romanus,0.07813332147670948
filius,terra,0.07781312800045903
arma,ratio,0.07751656050106615
mater,sanctus,0.0768858919910711
caelum,dominus,0.07679382018497716
hostis,ratio,0.07612947148457483
pars,sanctus,0.07489818284025418
ratio,romanus,0.07488008933473989
filius,pono,0.0744794710547394
animus,romanus,0.07321226155761273
corpus,filius,0.072854420849364665
natura,sanctus,0.07138396802265579
filius,mens,0.07027738139931294
malus,romanus,0.07004513715758165
dominus,romanus,0.06908391592755425
medius,sanctus,0.0690436283252458
ratio,sanctus,0.06892585777749805
accipio,sanctus,0.068568769395708
filius,peto,0.06736393895225135
arma,filius,0.06651026731049736
filius,signum,0.06421791080018302
filius,gens,0.06421791080018302
hostis,scribo,0.06338448796751894
filius,nox,0.06277898219263456
filius,os,0.06258799415711991
duo,sanctus,0.06114107562308391
filius,hostis,0.057556684686539406
bellum,filius,0.0554833995091597
filius,romanus,0.055478488726519615
modus,sanctus,0.054864606093043555
filius,regnum,0.051663172401505086
filius,medius,0.05162349998556959
romanus,sanctus,0.04773773911043211
filius,natura,0.04654376478724842
filius,sanctus,0.03575070360630406
caelum,filius,0.025086543476891876
