id,title,creator,date_range_start,date_range_end,type,file,n_chars_raw,n_chars,n_words_raw,n_words,row_id,manual_label,prediction_source,prob_nb,score_nb_logit,label_nb_youden,label_nb_f1,prob_ridge,score_ridge_logit,label_ridge_youden,label_ridge_f1,prob_svm,score_svm_margin,score_svm_logit,label_svm_youden,label_svm_f1,prob_xgb,score_xgb_margin,score_xgb_logit,label_xgb_youden,label_xgb_f1,prob_lgb,score_lgb_margin,score_lgb_logit,label_lgb_youden,label_lgb_f1
MQDQ-118,*in genesin,Pseudo-Hilary,440,496,poetry,lat_0367_MQDQ-118.txt,8710,8710,1345,1345,659,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5766857451668114,4.383428097884995,0.30918265993495675,late,late,0.9467819209003172,2.6835947036743164,2.878670611188088,late,late,0.9433247555102225,2.6601839842953368,2.8120730985537503,late,late
MQDQ-59,de laudibus dei,Dracontius,490,496,poetry,lat_0450.0_MQDQ-59.txt,97942,97942,15248,15248,660,late,oof,0.999999999999999,34.53957599234088,late,late,0.5689655172413791,0.27763173659827894,late,late,0.737800803486141,60.73184581267121,1.0345693672685745,late,late,0.932988606496357,2.215730905532837,2.6335303318592387,late,late,0.9534023610844734,2.699188601738076,3.0184871464573164,late,late
MQDQ-60,satisfactio,Dracontius,490,496,poetry,lat_0450.0_MQDQ-60.txt,12800,12800,2015,2015,661,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.6113878256211313,9.658631790626137,0.45314963168959016,late,late,0.9631822234236573,3.034571409225464,3.264261830957258,late,late,0.9477757191747912,2.7415054686529476,2.8985703544677346,late,late
IT-LAT0251,Epistulae Theodoricianae variae,Papa Gelasius I,492,496,prose,lat_0535_IT-LAT0251.txt,6185,6185,894,894,662,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5396123373843926,-1.1275132936060308,0.1587821086269639,non_late,late,0.7689457225039789,1.157773494720459,1.2023677346587265,late,late,0.6000486792661285,0.3977718743571046,0.4056679424984906,non_late,late
MQDQ-268,*argumenta Aeneidos,Pseudo-Ovid,18,500,poetry,lat_+0030_MQDQ-268.txt,5354,5354,818,818,663,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5380098712464624,-1.3638059522890835,0.15233338351607137,non_late,late,0.8196479697738812,1.441398024559021,1.5139642784953686,late,late,0.788208296988294,1.2519013067431453,1.3141591325003146,late,late
MQDQ-343,precatio omnium herbarum,precatio omnium herbarum,15,500,poetry,lat_0250.0_MQDQ-343.txt,716,716,115,115,664,NA,full_fit,0.9999397491063164,9.716932900072592,non_late,late,0.5686813186813187,0.27647298791706093,late,late,0.5548970273882128,1.1330928561536595,0.22047690576979992,non_late,late,0.5884915028686624,0.38896143436431885,0.35773281890141323,late,late,0.45386583442333767,-0.1576112924809494,-0.18506303458325735,non_late,late
MQDQ-344,precatio Terrae matris,precatio Terrae matris,15,500,poetry,lat_0250.0_MQDQ-344.txt,1309,1309,219,219,665,NA,full_fit,0.9999999992638915,21.029643578686134,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5509100947102334,0.5421205886909747,0.20434852614824223,non_late,late,0.7452576399218132,1.040453553199768,1.0734773022205586,late,late,0.6020865098197282,0.40576191779244475,0.41416651870193627,non_late,late
MQDQ-305,"ars, praefatio",Phocas,200,500,poetry,lat_0450.0_MQDQ-305.txt,509,509,80,80,666,NA,full_fit,0.0058878719253681565,-5.128955375814314,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5458567703522532,-0.20553781813690108,0.18394398387700914,non_late,late,0.29763983306413677,-0.718146800994873,-0.8585621891057025,non_late,non_late,0.36829114855210515,-0.4908912084571453,-0.5395548200063287,non_late,late
MQDQ-304,carmen de uita Vergilii,Phocas,200,500,poetry,lat_0450.0_MQDQ-304.txt,5082,5082,760,760,667,non_late,oof,0.999999999999999,34.53957599234088,late,late,0.5642978506292203,0.25862334979767193,late,late,0.5653125514172326,2.585487591382285,0.26275150271101017,late,late,0.8177263123138468,1.2085156440734863,1.5010183630649394,late,late,0.9035478247180307,2.274999260003038,2.237281748792283,late,late
MQDQ-482,aenigmata,Symphosius,368,500,poetry,lat_0450.0_MQDQ-482.txt,14208,14208,2264,2264,668,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5775801981508333,4.517721384164821,0.31284769334007223,late,late,0.8940855317826377,2.0050172805786133,2.133169578951743,late,late,0.8132777403421627,1.3997806771938974,1.4714504049275168,late,late
MQDQ-414,de numeris oratorum,Rufinus,375,500,poetry,lat_0450.0_MQDQ-414.txt,3145,3145,459,459,669,NA,full_fit,0.829064943286625,1.579014792311228,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5610930012420028,2.0536153273330844,0.2455991266975249,late,late,0.6864901159463168,0.7767450213432312,0.7837609396989417,late,late,0.687148293564977,0.7561175599896764,0.7868208287336698,non_late,late
MQDQ-413,in metra Terentiana,Rufinus,375,500,poetry,lat_0450.0_MQDQ-413.txt,1081,1081,150,150,670,NA,full_fit,0.999633175438575,7.910259966610787,non_late,late,0.5686813186813187,0.27647298791706093,late,late,0.5503681273988863,0.46186280244539046,0.2021581897899691,non_late,late,0.4639786618201754,-0.06803613901138306,-0.14433540660310865,late,late,0.4829492343195996,-0.04776879186366184,-0.06822951929295044,non_late,late
MQDQ-123,in Caesares,uersus ex Historia Augusta,390,500,poetry,lat_0250.0_MQDQ-123.txt,2321,2321,369,369,671,late,oof,0.9999415701392468,9.747625052971424,non_late,late,0.5689655172413791,0.27763173659827894,late,late,0.5605511394860605,0.2846379619054257,0.24339912537255498,late,late,0.6509449557339537,0.5372462272644043,0.6231954555037038,late,late,0.7415361271924453,0.9745883645191091,1.0539679550102832,late,late
LC-12,Helius (Historia Augusta),[Auctor incertus],390,500,prose,lat_0400_LC-12.txt,9182,9182,1429,1429,672,late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5602211137333137,0.24205948236128869,non_late,late,0.5151583011670536,-2.000571526225683,0.06065179083836105,non_late,late,0.6592745423967623,0.4918839633464813,0.6600630089536255,late,late,0.9177193128611466,2.1599144101430583,2.4117551684804166,late,late
LC-12_1,Carus et Carinus et Numerianus (Historia Augusta),[Auctor incertus],390,500,prose,lat_0400_LC-12_1.txt,18335,18335,2727,2727,673,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5805206818596369,4.959749710887936,0.3249112046914272,late,late,0.7000484261543677,0.8347881436347961,0.8475284717591401,late,late,0.6558354597943603,0.6225855596996906,0.6447900764296757,non_late,late
MQDQ-382,de pascha,pseudo Cyprianus,400,500,poetry,lat_0400.0_MQDQ-382.txt,2731,2731,438,438,674,late,oof,0.999999999999999,34.53957599234088,late,late,0.5630008742791929,0.25334998657755187,non_late,late,0.5596786324308203,1.8014668031343495,0.23985790719008337,late,late,0.8311667167045421,1.279584527015686,1.5939186578738427,late,late,0.8979074017075439,2.2123946719156473,2.1741867189910313,late,late
MQDQ-441,"de ultimis syllabis, praefatio",pseudo Probus,400,500,poetry,lat_0400.0_MQDQ-441.txt,464,464,74,74,675,late,oof,0.9909100005308323,4.691448863593349,non_late,late,0.5684931506849313,0.27570588140506463,late,late,0.5579912307502387,-0.1539960852119072,0.2330135249439809,non_late,late,0.34098352592977094,-0.5622023344039917,-0.6589143677190564,non_late,non_late,0.2777260318713133,-0.9185518553861665,-0.9557693932555368,non_late,non_late
MQDQ-615,epigramma in ecclesia sancti Petri,Achilleus Spoletanus Episcopus,400,500,poetry,lat_0450.0_MQDQ-615.txt,160,160,25,25,676,NA,full_fit,0.9999883970194252,11.364236943706693,non_late,late,0.5686813186813187,0.27647298791706093,late,late,0.5460773083883698,-0.17293868377195304,0.18483365542899138,non_late,late,0.29098896162319426,-0.747295618057251,-0.8905857614629078,non_late,non_late,0.34042924738877534,-0.6054285046669722,-0.66138193494671,non_late,non_late
MQDQ-2,aegritudo Perdicae,[Auctor incertus],400,500,poetry,lat_0450.0_MQDQ-2.txt,12437,12437,1922,1922,677,late,oof,0.999999999999999,34.53957599234088,late,late,0.560147264513625,0.24175974268979428,non_late,late,0.5229573208272531,-0.4711498112604352,0.09189389515582085,non_late,late,0.8108278882428742,1.3931946754455566,1.4553985650521293,late,late,0.8933007415080515,1.9524538316745623,2.1249090919674627,late,late
MQDQ-349,praeceptum,Priscillianista quidam,400,500,poetry,lat_0450.0_MQDQ-349.txt,36,36,5,5,678,NA,full_fit,0.27145081598274284,-0.9872741710881455,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5468972795963553,-0.05170995787900326,0.18814214047962413,non_late,late,0.30712671389455637,-0.6772087812423706,-0.8135867228663871,non_late,non_late,0.36829114855210515,-0.4908912084571453,-0.5395548200063287,non_late,late
MQDQ-287,uersus de orantibus,Paulinus Petricordiae,450,500,poetry,lat_0450.0_MQDQ-287.txt,1116,1116,155,155,679,late,oof,0.999999999999999,34.53957599234088,late,late,0.5632017905716565,0.25416665899263147,late,late,0.5432866728425109,-0.46826399904781557,0.1735812220492883,non_late,late,0.552574321997231,0.22170870006084442,0.21107750255070085,late,late,0.4435423381758013,-0.1699268676756016,-0.22679782749062866,non_late,late
MQDQ-286,de uisitatione nepotuli sui,Paulinus Petricordiae,450,500,poetry,lat_0450.0_MQDQ-286.txt,3417,3417,523,523,680,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5647716706104536,2.60146873326948,0.26055073812565926,late,late,0.8032706754384008,1.3439111709594727,1.4068629404396715,late,late,0.7205679687701805,0.9069758941148904,0.9472806633845432,late,late
MQDQ-212,de nuptiis Philologiae et Mercurii,Martianus Capella,475,500,poetry,lat_0450.0_MQDQ-212.txt,30253,30253,4525,4525,681,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.6097877077605499,9.412044256667182,0.4464199464292157,late,late,0.8390269911939204,1.566137671470642,1.651006172858977,late,late,0.842299608695299,1.5915629406675342,1.6754388054649891,late,late
MQDQ-98,carmen (anth. Riese),Florentinus,496,500,poetry,lat_0550.0_MQDQ-98.txt,1691,1691,247,247,682,late,oof,0.999999999999999,34.53957599234088,late,late,0.5684931506849313,0.27570588140506463,late,late,0.5615442124724379,0.862191144111312,0.24743153090189812,late,late,0.45839803546650443,-0.11284951120615005,-0.1667934691091778,late,late,0.5594595689766048,0.20442713691827286,0.23896903681110335,non_late,late
MQDQ-383,de resurrectione mortuorum,pseudo Cyprianus,500,500,poetry,lat_0400.0_MQDQ-383.txt,16517,16517,2587,2587,683,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.6076947818774754,9.09006031403296,0.4376325979447478,late,late,0.942286407940375,2.605447769165039,2.792816560699651,late,late,0.9323228598235782,2.4823593873348155,2.6229307114884133,late,late
MQDQ-277,carminum fragmenta,Parthenius Africanus Presbyter,500,500,poetry,lat_0500_MQDQ-277.txt,611,611,97,97,684,late,oof,0.9999999958552082,19.301413264275173,late,late,0.5684931506849313,0.27570588140506463,late,late,0.5600024265875316,0.42101003111657176,0.24117190498639096,late,late,0.4015304689053147,-0.3249601721763611,-0.39909219672936025,non_late,non_late,0.5100363234605814,0.017550390746079905,0.040150686808346096,non_late,late
MQDQ-111,"carmen epist. 2, 19 insertum",Ruricius Lemovicensis Episcopus,470,507,poetry,lat_0473_MQDQ-111.txt,769,769,120,120,685,NA,full_fit,0.9999999999969007,26.49984528953696,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5517899329272998,0.6724505469004115,0.207905395324335,non_late,late,0.9163070502493149,2.24170184135437,2.3931967746220106,late,late,0.9004785053556863,2.0871356566565713,2.2025526472437478,late,late
MQDQ-62,"Romulea, fragmentum",Dracontius,480,510,poetry,lat_0450.0_MQDQ-62.txt,82,82,13,13,686,late,oof,0.9891101244977865,4.50897217018847,non_late,late,0.5613941672620417,0.24682213981286655,non_late,late,0.5443966758114303,-0.3150318797812304,0.1780556367738562,non_late,late,0.33188691632050776,-0.4750094413757324,-0.6996631487524847,non_late,non_late,0.34736575568076195,-0.570628540783661,-0.6306385806774827,non_late,late
MQDQ-63,Orestes,Dracontius,480,510,poetry,lat_0450.0_MQDQ-63.txt,41209,41209,6203,6203,687,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5332091458631303,-2.071026796703988,0.13303243339877685,non_late,late,0.8490470580213498,1.635442852973938,1.7271464666434744,late,late,0.8176641967678029,1.4271876110193915,1.5006016751932751,late,late
MQDQ-61,Romulea,Dracontius,480,510,poetry,lat_0450.0_MQDQ-61.txt,126111,126111,19349,19349,688,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5285740667879106,-2.752984781913222,0.11442093861809867,non_late,late,0.8132973165185781,1.402817964553833,1.4715793219985895,late,late,0.7982470482820202,1.3094534197605956,1.375374196236359,late,late
MQDQ-75,carmina 1,Ennodius,497,513,poetry,lat_0521_MQDQ-75.txt,34735,34735,5231,5231,689,late,oof,0.999999999999999,34.53957599234088,late,late,0.5689655172413791,0.27763173659827894,late,late,0.6132929058777321,16.923218394984133,0.46117510170126935,late,late,0.9800721741104355,3.269392251968384,3.895509175057442,late,late,0.9814687316337036,3.534137614362384,3.9695906681785336,late,late
MQDQ-76,carmina 2,Ennodius,497,513,poetry,lat_0521_MQDQ-76.txt,37327,37327,5493,5493,690,late,oof,0.999999999999999,34.53957599234088,late,late,0.5684931506849313,0.27570588140506463,late,late,0.6478280478566599,26.381336766004342,0.6095057461648181,late,late,0.9409792832895313,2.5678367614746094,2.7690326107505507,late,late,0.9596024893965732,2.957297966998522,3.16775096082299,late,late
MQDQ-83,"Castitas, opusc. 6",Ennodius,497,513,poetry,lat_0521_MQDQ-83.txt,433,433,67,67,691,late,oof,0.9997629656307349,8.3470683468805,non_late,late,0.5689655172413791,0.27763173659827894,late,late,0.5584050638088149,-0.38063742155238967,0.2346915918938006,non_late,late,0.39892815888028355,-0.3253416419029236,-0.40993311561749024,non_late,non_late,0.4074239942194192,-0.27953596408258535,-0.3746247465491327,non_late,late
MQDQ-77,"dictiones, 12, 24, 28, uersus inserti",Ennodius,497,513,poetry,lat_0521_MQDQ-77.txt,636,636,94,94,692,NA,full_fit,0.999990973032339,11.615285027117748,non_late,late,0.5686813186813187,0.27647298791706093,late,late,0.5438035249665418,-0.5089152248679416,0.17566443125879602,non_late,late,0.43093308741180647,-0.1897428035736084,-0.2780451956014749,non_late,late,0.4523690292600035,-0.16329018603201095,-0.1911033659012932,non_late,late
MQDQ-78,"epistulae, 5,7-8, uersus inserti",Ennodius,497,513,poetry,lat_0521_MQDQ-78.txt,942,942,134,134,693,late,oof,0.9999998463290473,15.688452037314965,late,late,0.5640394000721894,0.257572235214477,late,late,0.5296426657833616,-0.73611556965487,0.11870987225683867,non_late,late,0.45841946525086874,-0.13782675564289093,-0.1667071527202845,late,late,0.7780966500635422,1.153154887006374,1.25460881890734,late,late
MQDQ-79,"epistulae, 7,21-29, uersus inserti",Ennodius,497,513,poetry,lat_0521_MQDQ-79.txt,495,495,76,76,694,late,oof,0.9999999906468612,18.487553838061164,late,late,0.5618334262320822,0.24860626787041326,non_late,late,0.5492536164603823,0.356189305230939,0.19765545675960608,non_late,late,0.8254484761474807,1.2488224506378174,1.5537068823945202,late,late,0.8671955403343943,1.9169094415805545,1.8763866697710339,late,late
MQDQ-84,"Fides, opusc. 6",Ennodius,497,513,poetry,lat_0521_MQDQ-84.txt,448,448,68,68,695,NA,full_fit,0.9999815556276842,10.900732812998573,non_late,late,0.5686813186813187,0.27647298791706093,late,late,0.5471997334709967,-0.006984170199362205,0.18936276371744146,non_late,late,0.4938560296261207,0.04097145050764084,-0.024577118540278314,late,late,0.577709876339752,0.31100547348814167,0.3133792239638596,non_late,late
MQDQ-85,"Grammatica, opusc. 6",Ennodius,497,513,poetry,lat_0521_MQDQ-85.txt,420,420,67,67,696,late,oof,0.9997457444145323,8.276916266955316,non_late,late,0.5684931506849313,0.27570588140506463,late,late,0.5574552069135281,-0.3071541302086367,0.23084046712397996,non_late,late,0.41374599198606526,-0.27876555919647217,-0.34850091683305184,non_late,late,0.34778885193785924,-0.6111956285570055,-0.6287728078968612,non_late,late
MQDQ-81,"laus uersuum, opusc. 6",Ennodius,497,513,poetry,lat_0521_MQDQ-81.txt,361,361,55,55,697,NA,full_fit,0.9991074577826055,7.020543802255987,non_late,late,0.5686813186813187,0.27647298791706093,late,late,0.5493316711938209,0.30842725684706496,0.19797073994993603,non_late,late,0.8604771885381426,1.7192864418029785,1.8192589948400315,late,late,0.8780437606371979,1.8722911110749072,1.9740341470257736,late,late
MQDQ-80,"opuscula, 6, uersus inserti",Ennodius,497,513,poetry,lat_0521_MQDQ-80.txt,348,348,56,56,698,late,oof,0.9846650887582299,4.162169562343759,non_late,late,0.5689655172413791,0.27763173659827894,late,late,0.5592188054274557,-0.12846156562973654,0.23799222462812328,late,late,0.3857909098327196,-0.37135180830955505,-0.4650398695793995,non_late,non_late,0.4737615426051174,-0.042883604730791905,-0.10505033062680072,non_late,late
MQDQ-86,"Rhetorica, opusc. 6",Ennodius,497,513,poetry,lat_0521_MQDQ-86.txt,365,365,58,58,699,late,oof,0.9753103363755118,3.6763710347648857,non_late,non_late,0.5413795029917944,0.16589745302859096,non_late,late,0.5308496194187914,0.16827054162699745,0.12355542058129132,non_late,late,0.5814368280391637,0.30931326746940613,0.32867450276884785,late,late,0.5937446344759052,0.35698525186457913,0.379467377635205,non_late,late
MQDQ-82,"Verecundia, opusc. 6",Ennodius,497,513,poetry,lat_0521_MQDQ-82.txt,240,240,39,39,700,NA,full_fit,0.9989326788933988,6.841535517443664,non_late,late,0.5686813186813187,0.27647298791706093,late,late,0.5464709616326066,-0.11474363356037132,0.18642187185399814,non_late,late,0.2779523932091303,-0.8056008219718933,-0.9546412225255817,non_late,non_late,0.3417371255421695,-0.5999573404430438,-0.6555625540566186,non_late,non_late
MQDQ-347,carmen in laudem Anastasii imperatoris,Priscianus,503,515,poetry,lat_0550.0_MQDQ-347.txt,13498,13498,2076,2076,701,late,oof,0.999999999999999,34.53957599234088,late,late,0.5684931506849313,0.27570588140506463,late,late,0.5807548475319234,6.390771020721329,0.32587288038910905,late,late,0.9288828475864231,2.3857853412628174,2.569654073701976,late,late,0.8389237099944291,1.530934662246987,1.650241668929198,late,late
MQDQ-623,carminum appendix,Alcimus Auitus,468,518,poetry,lat_0518_MQDQ-623.txt,10428,10428,1555,1555,702,late,oof,0.999999999999999,34.53957599234088,late,late,0.5838153674842144,0.33845579131203496,late,late,0.6143630586420891,9.535368413473977,0.46568969369338387,late,late,0.9721536679521575,2.778141736984253,3.5528126327138767,late,late,0.9853201214093936,4.228899570208294,4.206488831969419,late,late
MQDQ-622,poematum libri,Alcimus Auitus,468,518,poetry,lat_0518_MQDQ-622.txt,132740,132740,20191,20191,703,late,oof,0.999999999999999,34.53957599234088,late,late,0.7458522108261798,1.076611526813381,late,late,0.9362501695984401,85.60414270151664,2.6869161923106355,late,late,0.9404004453016663,2.17061185836792,2.7586576876505564,late,late,0.9540919628666982,3.0656434987053482,3.0341198612557716,late,late
MQDQ-94,carmina (anth. Riese),Felix,496,523,poetry,lat_0550.0_MQDQ-94.txt,3984,3984,608,608,704,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.558039491507579,1.5996266548769302,0.23320920240429674,non_late,late,0.9139433150941051,2.2139995098114014,2.3627623450967543,late,late,0.651702065471723,0.6054174189452854,0.6265292554900228,non_late,late
IT-LAT0917,Porphyrii Isagoge translatio,"Boethius, Anicius Manlius Severinus",494,524,prose,lat_0502_IT-LAT0917.txt,33219,33219,5131,5131,705,late,oof,0.999999999999999,34.53957599234088,late,late,0.5954937025039869,0.38672350862848276,late,late,0.6888934481581653,13.991848020534627,0.7949511480435832,late,late,0.4984845911028814,-0.015470873564481735,-0.006061654149014751,late,late,0.6563980333627504,0.6247596674891819,0.6472834493978523,non_late,late
MQDQ-627,consolatio Philosophiae,"Boethius, Anicius Manlius Severinus",523,524,poetry,lat_0524_MQDQ-627.txt,23031,23031,3586,3586,706,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5493199453413034,0.3066917429333742,0.19792337558314665,non_late,late,0.8289126176278011,1.4996309280395508,1.5779403086096684,late,late,0.7593740996377972,1.0968609378172662,1.1492510940660035,late,late
MQDQ-393,de concubitu Martis et Veneris,Reposianus,100,525,poetry,lat_0300.0_MQDQ-393.txt,7925,7925,1220,1220,707,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.4843320716986544,-9.242723883781558,-0.06269223850134749,non_late,non_late,0.5897085110043109,0.3935377895832062,0.36276050980806984,late,late,0.4473290064517534,-0.18243674200064858,-0.21146851988947973,non_late,late
MQDQ-122,"historia Apollonii, uersus inserti",[Auctor incertus],475,525,poetry,lat_0550.0_MQDQ-122.txt,1219,1219,187,187,708,NA,full_fit,0.9999999999136993,23.173182892893394,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5480310360322151,0.11597250740869053,0.19271840675291338,non_late,late,0.5398719894983081,0.20882190763950348,0.15982732050263118,late,late,0.4963468971685237,0.0026397629045515243,-0.014612671340861784,non_late,late
MQDQ-348,carminis fragmentum,Priscianus,475,525,poetry,lat_0550.0_MQDQ-348.txt,28,28,5,5,709,late,oof,0.6629026452509492,0.6762563645333017,non_late,non_late,0.5684931506849313,0.27570588140506463,late,late,0.5570774996292411,-0.41505341452822386,0.2293095558122813,non_late,late,0.31701763876629574,-0.6613618731498718,-0.7675116186856502,non_late,non_late,0.24414489003651463,-1.0824002366125747,-1.1300878436423005,non_late,non_late
MQDQ-346,perihegesis,Priscianus,475,525,poetry,lat_0550.0_MQDQ-346.txt,45413,45413,6933,6933,710,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5743281107867354,4.029811568268668,0.2995320181974072,late,late,0.8264026663737855,1.4836139678955078,1.5603437014808923,late,late,0.8678626663490203,1.7859442737210656,1.882191695465071,late,late
MQDQ-415,de Christi beneficiis,Rusticius Helpidius,475,525,poetry,lat_0550.0_MQDQ-415.txt,6341,6341,982,982,711,late,oof,0.999999999999999,34.53957599234088,late,late,0.5611999773289351,0.24603352776369775,non_late,late,0.5924919969020869,5.231714158124101,0.3742767935876651,late,late,0.8898670518150323,2.003073215484619,2.0893838157220346,late,late,0.9607854746581942,2.9339852751589244,3.1987039300898163,late,late
MQDQ-416,tristicha,Rusticius Helpidius,475,525,poetry,lat_0550.0_MQDQ-416.txt,3110,3110,464,464,712,late,oof,0.999999999999999,34.53957599234088,late,late,0.5684931506849313,0.27570588140506463,late,late,0.5645176908850732,1.7140188483358254,0.25951754867522453,late,late,0.7010813107740642,0.8178180456161499,0.8524522788335268,late,late,0.7228658082634368,0.8809494395342772,0.9587217652872496,late,late
MQDQ-618,uersus de calice,Remigius Remensis Episcopus,473,533,poetry,lat_0533_MQDQ-618.txt,132,132,19,19,713,late,oof,0.999396696567527,7.412486797544511,non_late,late,0.5612272813286662,0.2461444056484717,non_late,late,0.5482316320804296,0.2148493400937767,0.19352829579487826,non_late,late,0.8170615657024499,1.205108642578125,1.496564776203431,late,late,0.8450124432358632,1.7379313965140006,1.6960065182159996,late,late
IT-LAT0987,De observatione ciborum,Anthimus,511,533,prose,lat_0550_IT-LAT0987.txt,26787,26787,4419,4419,714,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.6013455637689472,8.116935168319124,0.41107478358783794,late,late,0.8514792056024495,1.6528315544128418,1.74625010085048,late,late,0.9023934083118091,2.10739888692623,2.224105547170796,late,late
IT-LAT0202,Institutiones,"Iustinianus, Caesar Flavius (Imperator Iustinianus)",533,533,prose,lat_0533_IT-LAT0202.txt,336130,336130,52783,52783,715,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.48126661392113246,-9.692552762029132,-0.07496863675648953,non_late,non_late,0.6313106968102116,0.5529038906097412,0.5378438367433478,late,late,0.30722974423330734,-0.7480706009878809,-0.8131026027018597,non_late,non_late
MQDQ-611,epitaphium Hilarini,Cytherius,429,534,poetry,lat_0450.0_MQDQ-611.txt,86,86,12,12,716,NA,full_fit,0.44865450813015806,-0.20610851773540156,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5438822326140618,-0.4972898921359841,0.17598170127272225,non_late,late,0.30712671389455637,-0.6772087812423706,-0.8135867228663871,non_late,non_late,0.3590596650921471,-0.5283970946445783,-0.5794477986141582,non_late,late
MQDQ-177,carmina (anth. Riese),Luxurius,500,534,poetry,lat_0550.0_MQDQ-177.txt,30526,30526,4752,4752,717,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.6096835167305957,9.396000494584705,0.4459820918975045,late,late,0.8268707725747957,1.4865871667861938,1.5636101273397696,late,late,0.824714271834586,1.4723322811676163,1.5486196143370274,late,late
IT-LAT0791,Chronicon,Marcellinus Comes,520,534,prose,lat_0550_IT-LAT0791.txt,76020,76020,10613,10613,718,late,oof,0.999999999999999,34.53957599234088,late,late,0.5684931506849313,0.27570588140506463,late,late,0.6017731690025622,12.521576459134817,0.4128588085597929,late,late,0.8774863217917537,1.837184190750122,1.968838684922602,late,late,0.9334195954526372,2.4616630714224264,2.640444518685829,late,late
IT-LAT0867,Codex,"Iustinianus, Caesar Flavius (Imperator Iustinianus)",529,534,prose,lat_0531_IT-LAT0867.txt,2759704,2759704,394640,394640,719,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.9984250113489699,229.46455773568735,6.451930982176169,late,late,0.8648336583470608,1.7527574300765991,1.856031005606495,late,late,0.8779745703185032,1.871683784819204,1.9733881669999804,late,late
IT-LAT0250,De Anima,"Cassiodorus, Flavius Magnus Aurelius",540,540,prose,lat_0540_IT-LAT0250.txt,70065,70065,10268,10268,720,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.6785587108097657,20.43154697604136,0.7471560941031428,late,late,0.9278264404527573,2.3878612518310547,2.5537709223505543,late,late,0.9197051348672081,2.308821100506201,2.438347440225435,late,late
MQDQ-353,de actibus apostolorum,Arator,544,544,poetry,lat_0550.0_MQDQ-353.txt,99469,99469,15741,15741,721,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.8717968178833178,63.29449277411242,1.916940024062581,late,late,0.9782525672112606,3.527925491333008,3.8062721675099898,late,late,0.9414757868959054,2.628157311559589,2.7780080623633716,late,late
MQDQ-621,uersus in subscritione codicis Hegesippi,Cyprianus Tolonensis Episcopus,524,546,poetry,lat_0525_MQDQ-621.txt,569,569,92,92,722,NA,full_fit,0.9999988022484512,13.635063270314234,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5471987438315572,-0.007130522894977898,0.1893587695675238,non_late,late,0.5048812013755843,0.08111491054296494,0.019525425805132383,late,late,0.4447509775921761,-0.19224607661075033,-0.2219021775239702,non_late,late
