term,n_models,christian_votes,non_christian_votes,mean_z,median_z,mean_abs_z,mean_abs_contrib,mean_rank_abs,mean_present_rate,mean_n_present,mean_n_present_ch,mean_n_present_nc,agreement_prop,all_agree,direction
inopinans,5,1,1,-0.02785500171977987,-0.014685880701958455,0.058894034318157575,0.05421096998907358,6207,0.022099447513812154,8,2,6,0.2,FALSE,non_christian
blande,5,1,1,-0.027830936793227623,-0.014685880701958455,0.05056115821675822,0.028861994891987326,6581,0.07734806629834254,28,7,21,0.2,FALSE,non_christian
religiosissimus,5,1,1,-0.0278276368221373,-0.014685880701958455,0.04159510092527158,0.0015180500222306001,7037.6,0.016574585635359115,6,1,5,0.2,FALSE,non_christian
epulae,5,1,1,-0.027798917375607506,-0.014685880701958455,0.08009788394658622,0.2726927313999705,3965.8,0.143646408839779,52,17,35,0.2,FALSE,non_christian
persuadeo,5,1,1,-0.027665468087876743,-0.014685880701958455,0.04712472153010164,0.018881887483159547,6769.2,0.1685082872928177,61,18,43,0.2,FALSE,non_christian
nonagesimus,5,1,1,0.02765287269861586,-0.014685880701958455,0.07137543442895884,0.2613294140100919,5556.4,0.019337016574585635,7,1,6,0.2,FALSE,christian
phrygio,5,1,1,-0.027650619154230064,-0.014685880701958455,0.03173553978001603,0.12469540452068346,6069.8,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
alumnus,5,1,1,0.02762882173988908,-0.0027944594785176183,0.059412679776370374,0.03355434512553805,5432.4,0.16298342541436464,59,14,45,0.2,FALSE,christian
amator,5,1,1,0.027621049423713757,-0.014685880701958455,0.07366333581782339,0.08428996484811735,4645.2,0.1464088397790055,53,17,36,0.2,FALSE,christian
tantanus,5,1,1,-0.02760834286090028,-0.014685880701958455,0.04545225809912736,0.013953436437492719,6857.8,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
disceptatio,5,1,1,-0.027568231469448565,-0.014685880701958455,0.039107241500115214,0.14693437968851894,5685.8,0.03038674033149171,11,4,7,0.2,FALSE,non_christian
scaena,5,1,1,-0.027490945816330273,-0.014685880701958455,0.07371521323210836,0.252282358188752,4214.4,0.08839779005524862,32,7,25,0.2,FALSE,non_christian
inligo,5,1,1,-0.027490388391930503,-0.014685880701958455,0.05889767805196969,0.05533245375168668,6208.8,0.027624309392265192,10,2,8,0.2,FALSE,non_christian
amico,5,1,1,-0.027474288620476323,-0.014685880701958455,0.04118900475452003,0.0013551774278798717,7061.6,0.04143646408839779,15,5,10,0.2,FALSE,non_christian
rebellio,5,1,1,-0.027459498253100664,-0.014685880701958455,0.04644120920555473,0.017423847432469608,6798.6,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
triplex,5,1,1,0.027410490832661047,-0.014685880701958455,0.06768452153869943,0.0666907870575731,5041.6,0.10220994475138122,37,9,28,0.2,FALSE,christian
uisere,5,1,1,0.027403100443636568,-0.014685880701958455,0.0771678237828865,0.27824042094446283,5236.4,0.008287292817679558,3,2,1,0.2,FALSE,christian
perforo,5,1,1,-0.02739907984021659,-0.014685880701958455,0.030162094460855812,0.11912905687068938,6130,0.04696132596685083,17,4,13,0.2,FALSE,non_christian
fruor,5,1,1,-0.027356806671993566,-0.014685880701958455,0.044144068235359844,0.16165706756396012,5452,0.2955801104972376,107,29,78,0.2,FALSE,non_christian
petendus,5,1,1,-0.027344800907072118,-0.02692329588176233,0.027344800907072118,0.07751319860040423,7044.2,0.10220994475138122,37,9,28,0.2,FALSE,non_christian
euincio,5,1,1,-0.027311773031389375,-0.028110718965328046,0.027311773031389375,0.0747916119695471,7082,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
plastes,5,1,1,0.027307795645378108,-0.014685880701958455,0.0722164019564577,0.2628441973222521,5498,0.008287292817679558,3,2,1,0.2,FALSE,christian
tibo,5,1,1,-0.02729708866040741,-0.014685880701958455,0.04514100389863449,0.013951721337419443,6872.6,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
na,5,1,1,-0.027273894964396903,-0.014685880701958455,0.04625560591685097,0.017422824705021905,6806.8,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
proculco,5,1,1,-0.02726654571508488,-0.014685880701958455,0.046020697524693545,0.016728537974240346,6836.2,0.027624309392265192,10,3,7,0.2,FALSE,non_christian
dicio,5,1,1,0.027257206584341644,-0.014685880701958455,0.0736391886561415,0.26703082971103853,5438,0.1132596685082873,41,12,29,0.2,FALSE,christian
odoratus,5,1,1,-0.027226463226508464,-0.014685880701958455,0.0488404546217631,0.025453226326224116,6681.2,0.058011049723756904,21,6,15,0.2,FALSE,non_christian
diiunctus,5,1,1,-0.027224345884012412,-0.014685880701958455,0.045068261122239495,0.013951320503821283,6875.8,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
pollicitus,5,1,1,-0.027216546123972805,-0.014685880701958455,0.08630661833516562,0.13978664849719477,4720.8,0.013812154696132596,5,2,3,0.2,FALSE,non_christian
minutissimus,5,1,1,0.027205066913519482,-0.014685880701958455,0.07768234512754697,0.27920706543153223,5216,0.016574585635359115,6,1,5,0.2,FALSE,christian
plautinus,5,1,1,-0.027181101278390157,-0.014685880701958455,0.027181101278390157,0.09350695439243634,6600,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
obscuritas,5,1,1,0.02713766549377021,-0.014685880701958455,0.10611579896387444,0.36574768666009627,4207.2,0.052486187845303865,19,5,14,0.2,FALSE,christian
roboreus,5,1,1,-0.027120957293135416,-0.014685880701958455,0.0449648725313625,0.013950750802980272,6881,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
rotundus,5,1,1,-0.027101093188755605,-0.014685880701958455,0.05057793675956568,0.1805070309704438,5107.4,0.08839779005524862,32,10,22,0.2,FALSE,non_christian
inbesco,5,1,1,0.027082205043441422,-0.014685880701958455,0.07748871918308164,0.2782421891703165,5222.6,0.008287292817679558,3,2,1,0.2,FALSE,christian
inundatio,5,1,1,-0.02707079002442068,-0.014685880701958455,0.0962723407686141,0.17063433512972276,4302.4,0.027624309392265192,10,2,8,0.2,FALSE,non_christian
superbe,5,1,1,-0.0270490506903372,-0.014685880701958455,0.06009117134486163,0.0603176274825428,6103.2,0.03314917127071823,12,3,9,0.2,FALSE,non_christian
intexo,5,1,1,-0.02704534804389157,-0.014685880701958455,0.05759193884996589,0.05270414809854339,6270.8,0.04696132596685083,17,6,11,0.2,FALSE,non_christian
interminatus,5,1,1,-0.027037415878354662,-0.014685880701958455,0.05952289515973107,0.05861934034094651,6124.6,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
hilaritas,5,1,1,-0.02702795197677956,-0.014685880701958455,0.07377847155035237,0.10213962484506375,5341.6,0.04143646408839779,15,2,13,0.2,FALSE,non_christian
haustus,5,1,1,0.02702184984990791,-0.014685880701958455,0.07953503154800903,0.10402832075478449,4471.4,0.08839779005524862,32,10,22,0.2,FALSE,christian
adsurgens,5,1,1,-0.026984648489004028,-0.018589656971542284,0.026984648489004028,0.08548748445347035,6692,0.027624309392265192,10,3,7,0.2,FALSE,non_christian
euripus,5,1,1,-0.026964867238703765,-0.014685880701958455,0.026964867238703765,0.09471775960348344,6573.8,0.03038674033149171,11,2,9,0.2,FALSE,non_christian
uerpus,5,1,1,0.02694400497365256,-0.0038273991954979056,0.06025882268833301,0.0454567804306827,5321.2,0.008287292817679558,3,1,2,0.2,FALSE,christian
trulla,5,1,1,-0.02694197194264472,-0.022825446194207854,0.02694197194264472,0.0800582372617167,6950.8,0.016574585635359115,6,2,4,0.2,FALSE,non_christian
substro,5,1,1,-0.026936986598471543,-0.014685880701958455,0.10254127055323937,0.1901673039519761,4102.2,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
castrensis,5,1,1,-0.026900981360895884,-0.014685880701958455,0.04214352438665523,0.15416559325458307,5556.4,0.03867403314917127,14,3,11,0.2,FALSE,non_christian
defodio,5,1,1,-0.026876001459134238,-0.014685880701958455,0.045933565459203435,0.017652047608921844,6821.8,0.04143646408839779,15,5,10,0.2,FALSE,non_christian
miscueo,5,1,1,-0.02686584206995444,-0.014685880701958455,0.045847553022408505,0.017420576216333073,6826,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
uolentum,5,1,1,-0.026856828569941635,-0.014685880701958455,0.04773486571277401,0.023205911835243977,6730.2,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
bidens,5,1,1,-0.026815229353440627,-0.014685880701958455,0.0653995756031221,0.2248549107581709,4490.8,0.055248618784530384,20,7,13,0.2,FALSE,non_christian
tirynthia,5,1,1,-0.026722718051295145,-0.014685880701958455,0.06187002124459495,0.2138050825136756,4607.6,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
concessum,5,1,1,-0.02672229984424722,-0.014685880701958455,0.042275278827591446,0.006959277152871387,7022.4,0.03867403314917127,14,4,10,0.2,FALSE,non_christian
incontinens,5,1,1,-0.026720938024668985,-0.014685880701958455,0.04456485326289607,0.013948546581878765,6900.6,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
praedisco,5,1,1,-0.02671595803562637,-0.014685880701958455,0.05920143731700278,0.05861756901587284,6136.4,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
frustum,5,1,1,-0.02668416207397868,-0.014685880701958455,0.02668416207397868,0.08968509090448194,6629.4,0.0718232044198895,26,6,20,0.2,FALSE,non_christian
uerutus,5,1,1,-0.026643997335318876,-0.014685880701958455,0.03390809650428005,0.1282580306002837,5896.8,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
eneco,5,1,1,-0.026546483824426523,-0.014685880701958455,0.06798857832582965,0.08594182329287843,5562.6,0.04143646408839779,15,5,10,0.2,FALSE,non_christian
uixio,5,1,1,-0.02653767738339246,-0.014685880701958455,0.04438159262161954,0.01394753676309147,6909.8,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
anticipo,5,1,1,-0.026535810557683396,-0.014685880701958455,0.08139674768767617,0.12688048857249565,4899.6,0.04143646408839779,15,5,10,0.2,FALSE,non_christian
bellipotens,5,1,1,-0.026529964275891334,-0.020765407860440926,0.026529964275891334,0.08006050754233722,6928,0.016574585635359115,6,1,5,0.2,FALSE,non_christian
inpleo,5,1,1,-0.026468807155951145,-0.014685880701958455,0.04545051810840521,0.017418388439882117,6845.8,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
anser,5,1,1,-0.02642985714209668,-0.014685880701958455,0.054127702609466886,0.04400969410648423,6420,0.055248618784530384,20,4,16,0.2,FALSE,non_christian
meatus,5,1,1,0.02641405182788111,-0.014685880701958455,0.06923873506565721,0.0744669257878727,4987.2,0.10773480662983426,39,13,26,0.2,FALSE,christian
patula,5,1,1,-0.026412525792323373,-0.020114552035529046,0.026412525792323373,0.08013884537596673,6917.6,0.022099447513812154,8,1,7,0.2,FALSE,non_christian
ledo,5,1,1,0.026376123130147616,-0.014685880701958455,0.07819480109637546,0.27824607988452804,5188.8,0.008287292817679558,3,2,1,0.2,FALSE,christian
introduco,5,1,1,0.026375142423955424,-0.014685880701958455,0.13347797113334064,0.4469031266501444,3401.4,0.052486187845303865,19,8,11,0.2,FALSE,christian
saeuis,5,1,1,-0.02636342326867169,-0.014685880701958455,0.04534513422112575,0.01741780774438464,6850.6,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
maturesco,5,1,1,0.02636008873458172,-0.014685880701958455,0.07228968591489471,0.08393921998048927,4676.4,0.024861878453038673,9,2,7,0.2,FALSE,christian
concredo,5,1,1,-0.02635422433583726,-0.014685880701958455,0.05657500380847523,0.051706341990875704,6312,0.03867403314917127,14,2,12,0.2,FALSE,non_christian
adrogo,5,1,1,-0.026310191614674842,-0.014685880701958455,0.05509517688183004,0.047325722863577314,6375,0.019337016574585635,7,2,5,0.2,FALSE,non_christian
ridicule,5,1,1,-0.02630216907019148,-0.014685880701958455,0.07869194197004982,0.2638453391335323,4025,0.016574585635359115,6,1,5,0.2,FALSE,non_christian
inmisceo,5,1,1,-0.026274994225847944,-0.014685880701958455,0.05876047350722435,0.05861513917858465,6157.8,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
morient,5,1,1,-0.02618976951407047,-0.014685880701958455,0.04706780665690284,0.02320223614818885,6760.4,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
uerarus,5,1,1,-0.0261478144480141,-0.014685880701958455,0.05745605305980488,0.05502286701451429,6274.2,0.019337016574585635,7,2,5,0.2,FALSE,non_christian
perfecte,5,1,1,-0.026133375995556284,-0.025077277091232093,0.026133375995556284,0.07238091216084565,7057.2,0.022099447513812154,8,3,5,0.2,FALSE,non_christian
preco,5,1,1,0.026125794158629867,-0.0027944594785176183,0.057909652195111155,0.025352408266595024,5585.2,0.024861878453038673,9,2,7,0.2,FALSE,christian
confito,5,1,1,-0.026114584711831836,-0.014685880701958455,0.05157691581494128,0.03718776317925031,6527.6,0.049723756906077346,18,5,13,0.2,FALSE,non_christian
conitor,5,1,1,-0.026090334663928263,-0.025189645159679214,0.026090334663928263,0.0712336524679895,7071.2,0.03314917127071823,12,3,9,0.2,FALSE,non_christian
incolo,5,1,1,-0.026080460698954946,-0.014685880701958455,0.026080460698954946,0.09158959740904576,6578.6,0.09392265193370165,34,11,23,0.2,FALSE,non_christian
minutior,5,1,1,-0.026061266527395193,-0.014685880701958455,0.06174553695878114,0.06837295723777362,6031.8,0.016574585635359115,6,2,4,0.2,FALSE,non_christian
distringo,5,1,1,0.025985502277298348,-0.014685880701958455,0.07785026858556332,0.27600539800224655,5245.4,0.027624309392265192,10,5,5,0.2,FALSE,christian
populor,5,1,1,0.025974756259680244,-0.014685880701958455,0.08071183919465941,0.11080731487563425,4433.2,0.10773480662983426,39,14,25,0.2,FALSE,christian
horror,5,1,1,-0.02595057873102199,-0.024588363468901787,0.02595057873102199,0.07050065718812669,7073.2,0.1298342541436464,47,14,33,0.2,FALSE,non_christian
cylindrus,5,1,1,-0.025928601439236976,-0.014685880701958455,0.030534231604652833,0.11578629764117306,6213.4,0.024861878453038673,9,2,7,0.2,FALSE,non_christian
scaenicus,5,1,1,-0.025913272906976606,-0.014685880701958455,0.06741004781677873,0.22824178357399552,4418,0.03038674033149171,11,2,9,0.2,FALSE,non_christian
evinco,5,1,1,-0.025898471813597657,-0.014685880701958455,0.04488018276605173,0.01741524572827882,6873.8,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
uicis,5,1,1,0.02586947524898838,-0.0027944594785176183,0.05765333328546968,0.03000240190720774,5524,0.27348066298342544,99,33,66,0.2,FALSE,christian
salutare,5,1,1,0.025849622893368042,-0.014685880701958455,0.09171812872906748,0.3179002047503379,4671.6,0.055248618784530384,20,7,13,0.2,FALSE,christian
iners,5,1,1,-0.025845082884786385,-0.014685880701958455,0.025845082884786385,0.09883690198943958,6452.6,0.1712707182320442,62,16,46,0.2,FALSE,non_christian
euge,5,1,1,-0.02582330174421923,-0.014685880701958455,0.05830878102559564,0.05861265022323203,6180.2,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
exsul,5,1,1,-0.02581683181111502,-0.014685880701958455,0.06248586775191065,0.21292520977223486,4582,0.04696132596685083,17,5,12,0.2,FALSE,non_christian
pernix,5,1,1,0.025804624838749943,-0.0027944594785176183,0.05758848287523124,0.012634513335257645,5789,0.049723756906077346,18,5,13,0.2,FALSE,christian
decessio,5,1,1,-0.02576594700681447,-0.014685880701958455,0.058251426288190876,0.05861233418214995,6184.2,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
diripio,5,1,1,-0.025751677967333873,-0.014685880701958455,0.10358745876112602,0.19696870942504216,4068,0.13535911602209943,49,10,39,0.2,FALSE,non_christian
innouo,5,1,1,-0.025739700749985515,-0.014685880701958455,0.1108919874817352,0.2192901227234302,3805,0.024861878453038673,9,4,5,0.2,FALSE,non_christian
albo,5,1,1,-0.025732111094512775,-0.014685880701958455,0.048102993571755216,0.02775414460385766,6701.8,0.022099447513812154,8,2,6,0.2,FALSE,non_christian
nemeaus,5,1,1,-0.025700632277901012,-0.014685880701958455,0.03368552665634508,0.12470614950863604,5967.2,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
uulpa,5,1,1,-0.025614006434884377,-0.014685880701958455,0.07697574480177462,0.11619991824181353,5105.6,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
thensauer,5,1,1,0.02559580463723617,-0.014685880701958455,0.13456952898503996,0.4478599540752544,3352.6,0.008287292817679558,3,2,1,0.2,FALSE,christian
dissipo,5,1,1,0.025590906893556337,-0.0027944594785176183,0.057374764930037625,0.0020209600200011123,5893.4,0.12154696132596685,44,16,28,0.2,FALSE,christian
ducentus,5,1,1,-0.025557340520221888,-0.014685880701958455,0.04340125575844897,0.013942134825308145,6960.6,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
ascia,5,1,1,-0.0255436491900373,-0.014685880701958455,0.0644267107714328,0.07812910077773967,5888.4,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
sulcus,5,1,1,0.025539560006013956,-0.014685880701958455,0.2107359839294833,0.5088153200877736,1735.8,0.09668508287292818,35,8,27,0.2,FALSE,christian
etiamnis,5,1,1,-0.025525114013182065,-0.014685880701958455,0.03917389518586256,0.0011432799854671875,7167,0.022099447513812154,8,1,7,0.2,FALSE,non_christian
calathus,5,1,1,-0.02545667361264087,-0.014685880701958455,0.08938089234936518,0.29388079104742554,3633.2,0.03591160220994475,13,3,10,0.2,FALSE,non_christian
designatio,5,1,1,-0.025433868266196587,-0.014685880701958455,0.04441557921865065,0.017412685629244234,6897.8,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
sublao,5,1,1,-0.0254170859382843,-0.014685880701958455,0.05719951291358011,0.056465512690057465,6284.8,0.06077348066298342,22,5,17,0.2,FALSE,non_christian
quirinus,5,1,1,-0.02538602527111028,-0.014685880701958455,0.0614895141514131,0.20857354828507732,4611.4,0.07734806629834254,28,7,21,0.2,FALSE,non_christian
dacius,5,1,1,-0.02537933933074138,-0.01788696064555708,0.02537933933074138,0.062325845311801034,7164.2,0.016574585635359115,6,1,5,0.2,FALSE,non_christian
angulo,5,1,1,-0.025377318387529813,-0.014685880701958455,0.046558767720822715,0.024123420954792463,6788,0.04143646408839779,15,4,11,0.2,FALSE,non_christian
pluteus,5,1,1,-0.02534505010907827,-0.014685880701958455,0.04834126341189352,0.16833557356935183,5187,0.022099447513812154,8,2,6,0.2,FALSE,non_christian
minervae,5,1,1,-0.02533905845136512,-0.014685880701958455,0.0389970584469574,0.13980966509082163,5670.2,0.03038674033149171,11,3,8,0.2,FALSE,non_christian
constantis,5,1,1,-0.025248351095791554,-0.014685880701958455,0.05773383037716796,0.058609482079966205,6260.2,0.027624309392265192,10,3,7,0.2,FALSE,non_christian
troicus,5,1,1,-0.02523609033516628,-0.014685880701958455,0.04399024214477494,0.01671734958171305,6937.8,0.027624309392265192,10,2,8,0.2,FALSE,non_christian
revolo,5,1,1,-0.02521976549107342,-0.014685880701958455,0.0430636807293005,0.013940274689906561,6976.4,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
ordinator,5,1,1,0.025211174052937598,-0.014685880701958455,0.07431302354889821,0.26285575030962105,5389.4,0.008287292817679558,3,1,2,0.2,FALSE,christian
carbunculus,5,1,1,-0.025189945061404144,-0.014685880701958455,0.06343324841279772,0.07617535261432272,5960.6,0.027624309392265192,10,4,6,0.2,FALSE,non_christian
licinius,5,1,1,0.0251729261264152,-0.014685880701958455,0.10661943377533074,0.3613009186481812,4149.4,0.052486187845303865,19,3,16,0.2,FALSE,christian
convaleo,5,1,1,0.025154919679849237,-0.014685880701958455,0.07332975915064281,0.2596846562142573,5438.6,0.013812154696132596,5,2,3,0.2,FALSE,christian
alienatio,5,1,1,-0.0251528815802631,-0.014685880701958455,0.03885252686599522,0.001296407081184276,7176.2,0.019337016574585635,7,1,6,0.2,FALSE,non_christian
stuprum,5,1,1,0.025148398941434363,-0.0027944594785176183,0.05693225697791565,0.008364115500087862,5849.4,0.11878453038674033,43,13,30,0.2,FALSE,christian
pervago,5,1,1,-0.025112102093296538,-0.014685880701958455,0.05759758137467295,0.058608731308815845,6212.6,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
adfatim,5,1,1,-0.025109789661876783,-0.01788696064555706,0.025109789661876783,0.0623273306079226,7156.6,0.016574585635359115,6,1,5,0.2,FALSE,non_christian
adsimulatus,5,1,1,-0.025069100453736674,-0.014685880701958455,0.05755457973511308,0.05860849435742677,6215.4,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
lamina,5,1,1,-0.0250396589990107,-0.014685880701958455,0.045159165665691746,0.020881744594450514,6875.4,0.022099447513812154,8,2,6,0.2,FALSE,non_christian
luctatio,5,1,1,-0.024990467189226026,-0.014685880701958455,0.04397217814168009,0.017410242361913547,6920.4,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
tergeo,5,1,1,-0.02497935830099816,-0.014685880701958455,0.054739870026608246,0.05029456343957596,6397.4,0.03038674033149171,11,3,8,0.2,FALSE,non_christian
oratorius,5,1,1,-0.024974338464207414,-0.014685880701958455,0.14189627696680457,0.316209987735855,2967.4,0.04419889502762431,16,4,12,0.2,FALSE,non_christian
praetereo,5,1,1,-0.024960477224278944,-0.014685880701958455,0.07103995810920971,0.10008100168005936,5445.8,0.3011049723756906,109,32,77,0.2,FALSE,non_christian
ornatior,5,1,1,-0.024951830163006658,-0.014685880701958455,0.051044675836693476,0.17538576488973945,5071.2,0.027624309392265192,10,3,7,0.2,FALSE,non_christian
fiscis,5,1,1,0.02493650531115705,-0.014685880701958455,0.12715776224760153,0.4232400664924631,3530.8,0.011049723756906077,4,1,3,0.2,FALSE,christian
moderatus,5,1,1,-0.024914432483595844,-0.014685880701958455,0.04967157792066966,0.035029742291214756,6617,0.03038674033149171,11,3,8,0.2,FALSE,non_christian
bipertitus,5,1,1,0.02489655018589202,-0.014685880701958455,0.06383519248059615,0.06260287990814552,5129.8,0.016574585635359115,6,1,5,0.2,FALSE,christian
mollissimus,5,1,1,-0.024866397379495142,-0.014685880701958455,0.04719627727755199,0.02762428201811611,6746.4,0.03314917127071823,12,2,10,0.2,FALSE,non_christian
theus,5,1,1,-0.02484916173767211,-0.014685880701958455,0.06373222331906761,0.07812527395233923,5915.8,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
arrigo,5,1,1,-0.0247962691538572,-0.014685880701958455,0.037851006793952646,0.13466027472461423,5720.8,0.027624309392265192,10,1,9,0.2,FALSE,non_christian
uallo,5,1,1,0.024775013523951454,-0.014685880701958455,0.10299070464443404,0.34901847692223753,4263.2,0.07458563535911603,27,9,18,0.2,FALSE,christian
assurgo,5,1,1,-0.024768434853223845,-0.014685880701958455,0.05155652205553887,0.1763888261874652,5051.6,0.04143646408839779,15,5,10,0.2,FALSE,non_christian
iuvenus,5,1,1,-0.024742864278252865,-0.014685880701958455,0.04281065059096228,0.14962871246103396,5514.6,0.024861878453038673,9,2,7,0.2,FALSE,non_christian
pudicitia,5,1,1,0.02473078886014616,-0.014685880701958455,0.08250610120515732,0.2863885778417004,5014.4,0.1132596685082873,41,11,30,0.2,FALSE,christian
capsa,5,1,1,-0.024717809509742974,-0.014685880701958455,0.13502094026414338,0.2960156595135354,3107.4,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
messenius,5,1,1,-0.024706860134417946,-0.014685880701958455,0.024706860134417946,0.08007055336996519,6842.6,0.016574585635359115,6,2,4,0.2,FALSE,non_christian
onager,5,1,1,-0.024702392921341347,-0.014685880701958455,0.10648091172800928,0.3437531591428545,3197,0.019337016574585635,7,3,4,0.2,FALSE,non_christian
auctus,5,1,1,-0.02468513945221813,-0.014685880701958455,0.043320169683093886,0.01635089296438241,6970.2,0.11602209944751381,42,12,30,0.2,FALSE,non_christian
germino,5,1,1,0.02467286849937759,-0.014685880701958455,0.11639572216821306,0.3896039577069473,3822,0.10497237569060773,38,18,20,0.2,FALSE,christian
aerium,5,1,1,-0.02465537010535178,-0.014685880701958455,0.07601710847224202,0.11619463588020548,5140.4,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
accipiter,5,1,1,-0.024592940409688416,-0.014685880701958455,0.02544391138380132,0.09618902538056404,6416.4,0.04143646408839779,15,3,12,0.2,FALSE,non_christian
hyrcanus,5,1,1,-0.024552823153610997,-0.014685880701958455,0.07435435170030102,0.11143412235327708,5325.4,0.016574585635359115,6,1,5,0.2,FALSE,non_christian
octoginta,5,1,1,-0.02453960865467698,-0.014685880701958455,0.0384693333925271,0.13576507392191287,5692.8,0.0718232044198895,26,9,17,0.2,FALSE,non_christian
conuiuor,5,1,1,-0.02452989374110651,-0.02014456938381829,0.02452989374110651,0.0686253746316571,7023.4,0.019337016574585635,7,2,5,0.2,FALSE,non_christian
adulator,5,1,1,-0.02448491670747522,-0.014685880701958455,0.056970395988851626,0.058605275337139065,6241.8,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
disputo,5,1,1,0.024474130489013816,-0.014685880701958455,0.15155905727698227,0.33152064622346716,2450.4,0.13812154696132597,50,15,35,0.2,FALSE,christian
praebueo,5,1,1,-0.024419710288413346,-0.014685880701958455,0.05690518956978975,0.05860491603103514,6245.2,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
quotiensque,5,1,1,0.024417342126253867,-0.014685880701958455,0.07795927460177998,0.1071525218297091,4498.8,0.016574585635359115,6,1,5,0.2,FALSE,christian
superpono,5,1,1,-0.024411148552183657,-0.014685880701958455,0.10261820302637391,0.19809401882673275,4059.8,0.058011049723756904,21,6,15,0.2,FALSE,non_christian
peius,5,1,1,0.02437564615518137,-0.0058683961433874995,0.05850686264901766,0.047933329006995276,5362.8,0.055248618784530384,20,7,13,0.2,FALSE,christian
praefertilis,5,1,1,-0.02436663751094862,-0.014685880701958455,0.1289375617374717,0.2785256870749082,3261,0.008287292817679558,3,2,1,0.2,FALSE,non_christian
paedagogium,5,1,1,-0.02436456016710368,-0.014685880701958455,0.04220847540533076,0.013935562262856629,7019.6,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
inhorreo,5,1,1,-0.024349834037053642,-0.014685880701958455,0.046679713935110494,0.02762143560568193,6771.2,0.03314917127071823,12,4,8,0.2,FALSE,non_christian
hiulcus,5,1,1,0.02434675893556847,-0.0027944594785176183,0.05613061697204976,0.03252112798115895,5527,0.019337016574585635,7,2,5,0.2,FALSE,christian
innuua,5,1,1,0.024271456129954173,-0.014685880701958455,0.07525274147188164,0.2628609284253734,5345.8,0.008287292817679558,3,1,2,0.2,FALSE,christian
nato,5,1,1,-0.024255203285828586,-0.014685880701958455,0.02609910077420021,0.09715938206202472,6386,0.1464088397790055,53,12,41,0.2,FALSE,non_christian
missio,5,1,1,-0.024244575205954105,-0.014685880701958455,0.05728341340855355,0.19226532317037548,4806.4,0.022099447513812154,8,3,5,0.2,FALSE,non_christian
concresco,5,1,1,-0.02422662826758182,-0.014685880701958455,0.041176023461290415,0.01120576586925761,7090.4,0.04696132596685083,17,5,12,0.2,FALSE,non_christian
stilico,5,1,1,0.024206069628085178,-0.014685880701958455,0.07531812797375063,0.2628612887237854,5342.8,0.008287292817679558,3,1,2,0.2,FALSE,christian
novor,5,1,1,-0.024205748357894793,-0.014685880701958455,0.07556748672478503,0.11619215833519311,5158,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
coturno,5,1,1,-0.02420515207595113,-0.014685880701958455,0.06308821365734663,0.07812172527406835,5947.2,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
religiosior,5,1,1,-0.02417855132857774,-0.014685880701958455,0.04202246656680482,0.013934537300712887,7028,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
paludamentum,5,1,1,-0.024170583980654983,-0.01788696064555708,0.024170583980654983,0.06233250590107573,7096.4,0.016574585635359115,6,1,5,0.2,FALSE,non_christian
